#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520425512016306808,0.6035603529,0.4832510630,1.1682407863,0.9978164216,0.0535686087,-0.0340480478,-0.0182626238
1520425512024639808,0.6032296552,0.4831550549,1.1681026048,0.9977960112,0.0538438126,-0.0341964241,-0.0182912121
1520425512032972808,0.6029427922,0.4828226796,1.1681198574,0.9978587224,0.0531491723,-0.0338504260,-0.0175295236
1520425512041305808,0.6026182219,0.4827555963,1.1679762791,0.9978498552,0.0532898647,-0.0339178548,-0.0174767230
1520425512049639808,0.6023042597,0.4825896061,1.1678881093,0.9978621101,0.0532248169,-0.0338075321,-0.0171865870
1520425512057972808,0.6019539382,0.4825508596,1.1677273687,0.9978492251,0.0533719684,-0.0339693359,-0.0171592874
1520425512066306808,0.6016246262,0.4824676888,1.1676078038,0.9978320691,0.0536286617,-0.0340872854,-0.0171226584
1520425512074639808,0.6012765940,0.4824134808,1.1674550941,0.9978306096,0.0537611590,-0.0339846789,-0.0169957037
1520425512082972808,0.6009403888,0.4823216435,1.1673442975,0.9978293901,0.0538421529,-0.0339504147,-0.0168789853
1520425512091306808,0.6005929517,0.4822524302,1.1672489050,0.9978347080,0.0538080232,-0.0339249538,-0.0167239222
1520425512099639808,0.6002668474,0.4821484774,1.1671650119,0.9978457150,0.0536682122,-0.0339337189,-0.0164971145
1520425512107972808,0.5999223673,0.4820512364,1.1670484080,0.9978410608,0.0537764397,-0.0339375049,-0.0164182135
1520425512116305808,0.5995372194,0.4819748161,1.1669490889,0.9978572595,0.0535849905,-0.0338636743,-0.0162107997
1520425512124639808,0.5992102895,0.4821208900,1.1667193879,0.9978155239,0.0541054866,-0.0341873451,-0.0163707660
1520425512132972808,0.5988730235,0.4820269065,1.1666498182,0.9978262148,0.0538937211,-0.0342636019,-0.0162578435
1520425512141306808,0.5985201899,0.4819241693,1.1665490110,0.9978407275,0.0536839597,-0.0342622312,-0.0160628316
1520425512149639808,0.5981628643,0.4818275194,1.1664365857,0.9978410324,0.0536224252,-0.0344025633,-0.0159490813
1520425512157972808,0.5977875664,0.4817358261,1.1662992646,0.9978605964,0.0534570719,-0.0341804742,-0.0157564825
1520425512166305808,0.5974718935,0.4813831771,1.1663009092,0.9979166700,0.0526598290,-0.0339985239,-0.0152762057
1520425512174639808,0.5971007697,0.4812558798,1.1661548540,0.9979239112,0.0525929217,-0.0339325091,-0.0151801463
1520425512182972808,0.5967519558,0.4812617289,1.1659076705,0.9978896372,0.0531172335,-0.0340667556,-0.0153064583
1520425512191306808,0.5964043768,0.4811815661,1.1657069984,0.9978801193,0.0534252158,-0.0339542370,-0.0151037615
1520425512199639808,0.5959829591,0.4809312806,1.1655671446,0.9979117635,0.0531339214,-0.0336288067,-0.0147648927
1520425512207972808,0.5955576833,0.4807831165,1.1653697525,0.9979127161,0.0530263825,-0.0337130984,-0.0148943202
1520425512216306808,0.5950756265,0.4806208851,1.1651159218,0.9979034085,0.0533296795,-0.0335222465,-0.0148657831
1520425512224639808,0.5946020390,0.4804736780,1.1648817501,0.9978883370,0.0535601997,-0.0335459039,-0.0149948089
1520425512232972808,0.5941237457,0.4803179584,1.1646412684,0.9978718691,0.0538735910,-0.0335165676,-0.0150335846
1520425512241305808,0.5936116600,0.4801580457,1.1644414095,0.9978828967,0.0537427081,-0.0334151502,-0.0149957865
1520425512249639808,0.5930666203,0.4799796993,1.1642048540,0.9978655645,0.0539945991,-0.0334786105,-0.0151023514
1520425512257972808,0.5925112831,0.4799279582,1.1638879147,0.9978297295,0.0544400858,-0.0336902003,-0.0153973528
1520425512266306808,0.5919299903,0.4797431704,1.1636720932,0.9978454159,0.0541687137,-0.0337277951,-0.0152549081
1520425512274639808,0.5912807158,0.4794733718,1.1634859361,0.9978558581,0.0540161878,-0.0336770394,-0.0152248121
1520425512282972808,0.5905567233,0.4792995539,1.1631793742,0.9978495911,0.0541488159,-0.0336400741,-0.0152461354
1520425512291305808,0.5899090795,0.4793576766,1.1627505668,0.9977585006,0.0553840956,-0.0340550616,-0.0158375867
1520425512299639808,0.5891805693,0.4792294324,1.1624369487,0.9977106411,0.0559335689,-0.0343493355,-0.0162799134
1520425512307972808,0.5884461784,0.4788193925,1.1622892899,0.9977580395,0.0553119991,-0.0341437240,-0.0159274430
1520425512316306808,0.5876747939,0.4786511500,1.1619612597,0.9977137465,0.0560212162,-0.0342283674,-0.0160412649
1520425512324639808,0.5868576936,0.4784899392,1.1616390127,0.9976925731,0.0564097310,-0.0342660916,-0.0159156140
1520425512332972808,0.5859968319,0.4783168537,1.1613099653,0.9976450628,0.0571868662,-0.0343486019,-0.0159425411
1520425512341306808,0.5853321481,0.4786313694,1.1606167886,0.9974384882,0.0598101197,-0.0356037331,-0.0164798678
1520425512349639808,0.5844351818,0.4784381934,1.1603036415,0.9973899054,0.0605940734,-0.0356724937,-0.0164075599
1520425512357972808,0.5832719872,0.4778688691,1.1603388911,0.9975121986,0.0594066681,-0.0346043528,-0.0155820499
1520425512366305808,0.5822630605,0.4777984620,1.1599893323,0.9974633271,0.0602481447,-0.0345988149,-0.0154917445
1520425512374639808,0.5812334153,0.4774866998,1.1598436107,0.9974800077,0.0601454164,-0.0344090020,-0.0152375781
1520425512382972808,0.5801629162,0.4773691749,1.1595889366,0.9974504114,0.0605156134,-0.0345539473,-0.0153805729
1520425512391306808,0.5790531290,0.4772615113,1.1592937422,0.9974335550,0.0609083058,-0.0344632826,-0.0151249365
1520425512399639808,0.5778754319,0.4770183413,1.1591517617,0.9974585433,0.0605223717,-0.0344298916,-0.0151023028
1520425512407972808,0.5766915235,0.4768062286,1.1589634343,0.9974828434,0.0605061037,-0.0339089283,-0.0147367972
1520425512416305808,0.5754367887,0.4765664239,1.1588403633,0.9975197376,0.0600956121,-0.0336042897,-0.0146165026
1520425512424639808,0.5741339933,0.4765600366,1.1585343893,0.9974973031,0.0604232658,-0.0335852080,-0.0148389064
1520425512432972808,0.5728221670,0.4763405885,1.1584088396,0.9975624600,0.0596941614,-0.0331372440,-0.0144107099
1520425512441306808,0.5714936726,0.4759112953,1.1584401496,0.9976467889,0.0586431122,-0.0326802290,-0.0139238159
1520425512449639808,0.5701241873,0.4757115560,1.1582298707,0.9976783837,0.0584069231,-0.0322908295,-0.0135564110
1520425512457972808,0.5687181248,0.4755552425,1.1580944900,0.9977127860,0.0581390249,-0.0318403099,-0.0132380206
1520425512466306808,0.5671992338,0.4753857488,1.1578731468,0.9977300162,0.0581387578,-0.0313717203,-0.0130581311
1520425512474639808,0.5657710158,0.4750934218,1.1577467982,0.9977543387,0.0579324695,-0.0310378828,-0.0129134997
1520425512482972808,0.5642381382,0.4750177635,1.1575321013,0.9977466382,0.0580707856,-0.0309840775,-0.0130160193
1520425512491305808,0.5627557194,0.4747155190,1.1574184748,0.9977696549,0.0579009808,-0.0305996557,-0.0129171670
1520425512499639808,0.5613742676,0.4749675552,1.1568991250,0.9976468533,0.0596373582,-0.0310882517,-0.0133290019
1520425512507972808,0.5595805651,0.4744637128,1.1569332028,0.9977418084,0.0587634808,-0.0298785746,-0.0128611018
1520425512516306808,0.5579340098,0.4742918247,1.1567467101,0.9977469470,0.0589465934,-0.0294347223,-0.0126461815
1520425512524639808,0.5562500563,0.4741068677,1.1566070434,0.9977781125,0.0587058517,-0.0289599379,-0.0124009389
1520425512532972808,0.5545498697,0.4739610748,1.1564533952,0.9977698298,0.0589387527,-0.0287356353,-0.0124841300
1520425512541305808,0.5528360080,0.4736161134,1.1563863108,0.9978154904,0.0585177022,-0.0281558638,-0.0121314852
1520425512549639808,0.5510394199,0.4734827467,1.1562363326,0.9978150843,0.0585393198,-0.0280170384,-0.0123794676
1520425512557972808,0.5493072921,0.4734671940,1.1559890585,0.9977633781,0.0594222945,-0.0279761261,-0.0124325632
1520425512566306808,0.5474746988,0.4730741622,1.1560169344,0.9978287332,0.0586262624,-0.0274582991,-0.0121170254
1520425512574639808,0.5455558907,0.4729076037,1.1559097570,0.9978370554,0.0586884914,-0.0270306226,-0.0120920356
1520425512582972808,0.5436788222,0.4726617403,1.1557953870,0.9978419349,0.0585782585,-0.0270624169,-0.0121526215
1520425512591306808,0.5419608462,0.4729027635,1.1554314922,0.9977271196,0.0599430894,-0.0279889539,-0.0128077856
1520425512599639808,0.5397599729,0.4723224850,1.1556073964,0.9978471314,0.0586467982,-0.0266126556,-0.0123863610
1520425512607972808,0.5377922184,0.4721110898,1.1555299112,0.9978428501,0.0588087974,-0.0263728092,-0.0124758503
1520425512616305808,0.5357715585,0.4718587891,1.1555028287,0.9978623539,0.0586701726,-0.0260291047,-0.0122889877
1520425512624639808,0.5337222515,0.4713910031,1.1555630116,0.9979187275,0.0581448865,-0.0252448405,-0.0118356885
1520425512632972808,0.5316550407,0.4710801609,1.1555186390,0.9979411658,0.0578320849,-0.0250751887,-0.0118369929
1520425512641306808,0.5295041054,0.4707313753,1.1554704169,0.9979631060,0.0577375320,-0.0244748969,-0.0117045243
1520425512649639808,0.5273775711,0.4704169991,1.1554219527,0.9979775921,0.0575329142,-0.0243514305,-0.0117344453
1520425512657972808,0.5251842190,0.4702210881,1.1552400749,0.9979425256,0.0581580342,-0.0241073112,-0.0121324442
1520425512666305808,0.5229918066,0.4699199406,1.1551464729,0.9979275052,0.0583222452,-0.0241637185,-0.0124629392
1520425512674639808,0.5207756189,0.4692632683,1.1552430603,0.9980075174,0.0573242993,-0.0234812776,-0.0119812129
1520425512682972808,0.5187518392,0.4692595914,1.1548727297,0.9978968149,0.0588726200,-0.0242214943,-0.0122180434
1520425512691306808,0.5163069799,0.4683749074,1.1551651509,0.9980239808,0.0572898968,-0.0230186598,-0.0116680256
1520425512699639808,0.5140282484,0.4679370869,1.1551033309,0.9980353248,0.0573578857,-0.0226453362,-0.0110793603
1520425512707972808,0.5117233102,0.4676013823,1.1549828052,0.9980088875,0.0577890337,-0.0226980524,-0.0111124453
1520425512716306808,0.5094496269,0.4671289533,1.1549705067,0.9979956089,0.0580099742,-0.0227257035,-0.0110972948
1520425512724639808,0.5071779908,0.4664412274,1.1550299390,0.9980170007,0.0578490490,-0.0223731784,-0.0107235621
1520425512732972808,0.5048465009,0.4660897136,1.1549185530,0.9979680224,0.0585271648,-0.0226345018,-0.0110488308
1520425512741305808,0.5025555703,0.4655045335,1.1549465776,0.9979460258,0.0589765476,-0.0224874975,-0.0109457219
1520425512749639808,0.5002441998,0.4648870285,1.1550290944,0.9979385140,0.0591495072,-0.0224005751,-0.0108753089
1520425512757972808,0.4978547910,0.4642893817,1.1550790918,0.9979232001,0.0594979644,-0.0221403893,-0.0109124726
1520425512766306808,0.4954166908,0.4636583267,1.1551162815,0.9979162747,0.0596111414,-0.0221034477,-0.0110026380
1520425512774639808,0.4930634281,0.4628325129,1.1553359033,0.9979294259,0.0594010286,-0.0220243653,-0.0111043303
1520425512782972808,0.4906747883,0.4620598658,1.1554676356,0.9979261824,0.0596007048,-0.0217246387,-0.0109146941
1520425512791305808,0.4881672791,0.4615435196,1.1554294538,0.9978570002,0.0604443584,-0.0221321163,-0.0117497275
1520425512799639808,0.4857410517,0.4604201763,1.1557521957,0.9979313401,0.0594019698,-0.0217523881,-0.0114577542
1520425512807972808,0.4832440947,0.4596696504,1.1558531161,0.9979084095,0.0596796691,-0.0218412145,-0.0118365807
1520425512816306808,0.4808804276,0.4591215864,1.1557641976,0.9978188303,0.0606650193,-0.0227817991,-0.0125828072
1520425512824639808,0.4781898939,0.4578722298,1.1561457576,0.9979172075,0.0593203017,-0.0221004899,-0.0124063369
1520425512832972808,0.4756464390,0.4568804516,1.1562975427,0.9979125048,0.0591094944,-0.0225693402,-0.0129354276
1520425512841306808,0.4730484215,0.4557330893,1.1565009472,0.9979511210,0.0584759261,-0.0224701187,-0.0130084523
1520425512849639808,0.4704200363,0.4546805018,1.1566576407,0.9979806458,0.0579107074,-0.0224673879,-0.0132739244
1520425512857972808,0.4679857712,0.4540229263,1.1564533792,0.9978472894,0.0592923985,-0.0240926313,-0.0143088670
1520425512866305808,0.4650649441,0.4525334316,1.1567976469,0.9979519656,0.0578486373,-0.0232993540,-0.0142319936
1520425512874639808,0.4623615485,0.4512537023,1.1569386902,0.9979725837,0.0573982526,-0.0233525515,-0.0145196818
1520425512882972808,0.4596129001,0.4502780506,1.1568332145,0.9979076767,0.0579772400,-0.0241662988,-0.0153263940
1520425512891306808,0.4568694969,0.4487983021,1.1570418297,0.9979652512,0.0570135308,-0.0241030830,-0.0152923540
1520425512899639808,0.4541970570,0.4480133310,1.1566987637,0.9978171528,0.0586461618,-0.0254894932,-0.0164876638
1520425512907972808,0.4511660320,0.4462205135,1.1570583827,0.9979579739,0.0567955513,-0.0244976748,-0.0159377396
1520425512916305808,0.4483119791,0.4449445896,1.1570681106,0.9979418878,0.0568584400,-0.0246272542,-0.0165107456
1520425512924639808,0.4453802140,0.4436055677,1.1570126683,0.9979456280,0.0565417947,-0.0249789698,-0.0168404319
1520425512932972808,0.4424305957,0.4422266880,1.1569685514,0.9979535059,0.0562296569,-0.0250463154,-0.0173120734
1520425512941306808,0.4393994104,0.4408782443,1.1568943680,0.9979536099,0.0559124612,-0.0252769072,-0.0179851913
1520425512949639808,0.4364277180,0.4393968667,1.1568382894,0.9979597453,0.0559168740,-0.0250200951,-0.0179901308
1520425512957972808,0.4335044269,0.4384602413,1.1563051831,0.9978298668,0.0573331534,-0.0262357852,-0.0189776169
1520425512966306808,0.4301309195,0.4365836768,1.1564732978,0.9979440072,0.0556186004,-0.0254168673,-0.0191914707
1520425512974639808,0.4270039991,0.4351592929,1.1562775954,0.9979381763,0.0557483632,-0.0251217429,-0.0195042107
1520425512982972808,0.4239483539,0.4340690295,1.1557800841,0.9978287797,0.0568133900,-0.0262076770,-0.0205699478
1520425512991305808,0.4204947386,0.4324171857,1.1557334279,0.9978743548,0.0561867961,-0.0254875289,-0.0209809871
1520425512999639808,0.4172085079,0.4306025179,1.1556958830,0.9979446172,0.0552839027,-0.0249028251,-0.0207383819
1520425513007972808,0.4140510082,0.4294953466,1.1551162130,0.9978150202,0.0566312001,-0.0261473856,-0.0217808834
1520425513016306808,0.4103313530,0.4277064447,1.1550953210,0.9979026149,0.0555012467,-0.0250334976,-0.0219842378
1520425513024639808,0.4069558113,0.4259040600,1.1549629162,0.9979489668,0.0545593927,-0.0250179166,-0.0222539015
1520425513032972808,0.4034523917,0.4245700092,1.1545335273,0.9978909315,0.0551075829,-0.0254621786,-0.0229895776
1520425513041305808,0.3997957035,0.4227926244,1.1543825209,0.9979415569,0.0544523660,-0.0248633272,-0.0230087755
1520425513049639808,0.3962746422,0.4210078955,1.1541218809,0.9979574675,0.0538579290,-0.0252886393,-0.0232529840
1520425513057972808,0.3925017757,0.4194742709,1.1537687068,0.9979418542,0.0539793243,-0.0251927693,-0.0237405262
1520425513066306808,0.3891633458,0.4178847225,1.1532135445,0.9978632434,0.0547911108,-0.0263988553,-0.0238742993
1520425513074639808,0.3850731807,0.4159159844,1.1531443724,0.9979495793,0.0535447999,-0.0254448554,-0.0241278024
1520425513082972808,0.3812273834,0.4142093467,1.1527869869,0.9979113173,0.0537425610,-0.0257599843,-0.0249231441
1520425513091306808,0.3774146394,0.4121534324,1.1525594250,0.9979597784,0.0529237433,-0.0257020975,-0.0247943611
1520425513099639808,0.3734040675,0.4107137938,1.1520385084,0.9978530917,0.0542149057,-0.0260722057,-0.0258880559
1520425513107972808,0.3693282278,0.4087961589,1.1517494106,0.9978906175,0.0535909945,-0.0258263036,-0.0259869762
1520425513116305808,0.3653081773,0.4069816057,1.1514091690,0.9978936296,0.0535838085,-0.0256579406,-0.0260528207
1520425513124639808,0.3615882202,0.4053959554,1.1508019638,0.9977845910,0.0547387031,-0.0270171245,-0.0264510749
1520425513132972808,0.3574595964,0.4035198967,1.1505860410,0.9978307215,0.0542240617,-0.0265629879,-0.0262299453
1520425513141306808,0.3530327645,0.4014491957,1.1503796228,0.9978535655,0.0538907911,-0.0260232317,-0.0265863846
1520425513149639808,0.3487585124,0.3995160452,1.1501691593,0.9979383174,0.0529736159,-0.0253032294,-0.0259356377
1520425513157972808,0.3445009855,0.3976239739,1.1500024784,0.9979590078,0.0525649883,-0.0251468460,-0.0261223437
1520425513166305808,0.3399526669,0.3956737569,1.1499397561,0.9980216100,0.0514338368,-0.0246574001,-0.0264469103
1520425513174639808,0.3355297053,0.3938257204,1.1497703658,0.9980262740,0.0512466266,-0.0245999976,-0.0266866967
1520425513182972808,0.3311542697,0.3917381869,1.1498608148,0.9981054675,0.0498936551,-0.0244291746,-0.0264445518
1520425513191306808,0.3265144829,0.3898956184,1.1497826700,0.9981214728,0.0491705669,-0.0244320931,-0.0271818649
1520425513199639808,0.3220066413,0.3880625279,1.1497555859,0.9981329772,0.0486038431,-0.0246958302,-0.0275380158
1520425513207972808,0.3174296802,0.3861240498,1.1498465489,0.9981740377,0.0475782048,-0.0247748041,-0.0277689386
1520425513216306808,0.3128129674,0.3843863597,1.1498206866,0.9981680581,0.0471166869,-0.0252424128,-0.0283437165
1520425513224639808,0.3082258133,0.3825032086,1.1499573218,0.9982117433,0.0460048117,-0.0253575904,-0.0285283272
1520425513232972808,0.3035503025,0.3808730789,1.1498920155,0.9981849197,0.0460373232,-0.0257442900,-0.0290630769
1520425513241305808,0.2989249947,0.3790651741,1.1499853909,0.9982018423,0.0453496446,-0.0259150927,-0.0294091767
1520425513249639808,0.2942691731,0.3772690919,1.1500112255,0.9982041305,0.0453903972,-0.0257843533,-0.0293835484
1520425513257972808,0.2896708226,0.3755154305,1.1500525212,0.9981809405,0.0458385263,-0.0256763225,-0.0295696816
1520425513266306808,0.2849832297,0.3737336785,1.1501348900,0.9981658393,0.0460035369,-0.0256218849,-0.0298688955
1520425513274639808,0.2802391272,0.3720708800,1.1501425244,0.9981321111,0.0468470102,-0.0252355423,-0.0300135617
1520425513282972808,0.2755186795,0.3701857347,1.1502598044,0.9981325247,0.0472671836,-0.0245101612,-0.0299420864
1520425513291305808,0.2707217420,0.3686121068,1.1502749146,0.9980774197,0.0483953673,-0.0239754367,-0.0304061024
1520425513299639808,0.2658553992,0.3668852355,1.1503701026,0.9980648234,0.0488640949,-0.0232332343,-0.0306451534
1520425513307972808,0.2609727445,0.3651010796,1.1505182504,0.9980611348,0.0490908482,-0.0224426422,-0.0309901201
1520425513316306808,0.2560477117,0.3633834430,1.1506552600,0.9980670711,0.0492438600,-0.0215181302,-0.0312111183
1520425513324639808,0.2510161887,0.3618281570,1.1507881835,0.9980333659,0.0494996772,-0.0208920961,-0.0322909095
1520425513332972808,0.2460203823,0.3600871104,1.1509671948,0.9980377076,0.0494180325,-0.0201669953,-0.0327396482
1520425513341306808,0.2411484482,0.3584778227,1.1510461882,0.9980030484,0.0495956105,-0.0202297468,-0.0334805627
1520425513349639808,0.2360684371,0.3569208208,1.1512427589,0.9980127367,0.0491228904,-0.0197242431,-0.0341829391
1520425513357972808,0.2309624707,0.3553370923,1.1513809306,0.9980101116,0.0489431614,-0.0193081587,-0.0347502378
1520425513366305808,0.2259175536,0.3538198714,1.1516388127,0.9980111197,0.0483042626,-0.0192056038,-0.0356601739
1520425513374639808,0.2208114962,0.3523009666,1.1518392119,0.9979970123,0.0480475514,-0.0190234317,-0.0364897977
1520425513382972808,0.2157227041,0.3508369132,1.1520219275,0.9979626961,0.0477701033,-0.0193960744,-0.0375801372
